,idProject,nameProject,productionClass,testCase,PR,isTestRedundancy,isTestRedundancyManual,prediction
1561,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testaddremovelabel,0.0,False,False,False
1563,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testlabelstonodesforselectedlabels,0.0,False,False,False
1564,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testnodelabelsdisabled,0.0,False,False,False
1565,50.0,hadoop,FileSystemNodeLabelsStore,org.apache.hadoop.yarn.nodelabels.testfilesystemnodelabelsstore.testrecoverwithdistributednodelabels,0.0,False,False,False
1566,50.0,hadoop,FileSystemNodeLabelsStore,org.apache.hadoop.yarn.nodelabels.testfilesystemnodelabelsstore.testrootmkdironinitstore,0.0,False,False,False
1571,50.0,hadoop,ApplicationHistoryClientService,org.apache.hadoop.yarn.server.applicationhistoryservice.testapplicationhistoryclientservice.testapplicationreport,0.0,False,False,False
1573,50.0,hadoop,ApplicationHistoryManagerOnTimelineStore,org.apache.hadoop.yarn.server.applicationhistoryservice.testapplicationhistorymanagerontimelinestore.testgetapplicationreportwithnotattempt,0.0,False,False,False
1574,50.0,hadoop,ApplicationHistoryServer,org.apache.hadoop.yarn.server.applicationhistoryservice.testapplicationhistoryserver.testlaunch,0.0,False,False,False
1579,50.0,hadoop,AHSWebApp,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebapp.testappattemptpagenaturalsorttype,0.0,False,False,False
1580,50.0,hadoop,AHSWebApp,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebapp.testview,0.0,False,False,False
1582,50.0,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testcontainerlogsmetaforfinishedapps,0.3282731284733572,True,False,False
1584,50.0,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testmultipleattempts,0.0,False,False,False
1585,50.0,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testsingleattempt,0.3548309178743961,True,False,False
1587,50.0,hadoop,LocalityMulticastAMRMProxyPolicy,org.apache.hadoop.yarn.server.federation.policies.amrmproxy.testlocalitymulticastamrmproxypolicy.teststresspolicy,0.0,False,False,False
1589,50.0,hadoop,RouterPolicyFacade,org.apache.hadoop.yarn.server.federation.policies.testrouterpolicyfacade.testgethomesubcluster,0.0,False,False,False
1590,50.0,hadoop,FederationStateStoreClientMetrics,org.apache.hadoop.yarn.server.federation.store.metrics.testfederationstatestoreclientmetrics.testaggregatemetricinit,0.0,False,False,False
1592,50.0,hadoop,FederationStateStoreFacade,org.apache.hadoop.yarn.server.federation.utils.testfederationstatestorefacade.testaddapplicationhomesubcluster,0.0,False,False,False
1595,50.0,hadoop,AMRMClientRelayerMetrics,org.apache.hadoop.yarn.server.metrics.testamrmclientrelayermetrics.testgpending,0.0,False,False,False
1597,50.0,hadoop,AMRMProxyService,org.apache.hadoop.yarn.server.nodemanager.amrmproxy.testamrmproxyservice.testallocateandreleasecontainers,0.0,False,False,False
1598,50.0,hadoop,AMRMProxyService,org.apache.hadoop.yarn.server.nodemanager.amrmproxy.testamrmproxyservice.testallocateandreleasecontainersformultipleam,0.0,False,False,False
1600,50.0,hadoop,ApplicationClassLoader,org.apache.hadoop.util.testapplicationclassloader.testconstructurlsfromclasspath,0.0,False,False,False
1601,50.0,hadoop,ApplicationClassLoader,org.apache.hadoop.util.testapplicationclassloader.testgetresource,0.0,False,False,False
1604,50.0,hadoop,Classpath,org.apache.hadoop.util.testclasspath.testhelp,0.0,False,False,False
1606,50.0,hadoop,CrcComposer,org.apache.hadoop.util.testcrccomposer.testupdatebytearraylengthunalignedwithcrcsize,0.0,False,False,False
1607,50.0,hadoop,CrcUtil,org.apache.hadoop.util.testcrcutil.testintserialization,0.0,False,False,False
1609,50.0,hadoop,DataChecksum,org.apache.hadoop.util.testdatachecksum.testcrc32,0.0,False,False,False
1612,50.0,hadoop,DataChecksum,org.apache.hadoop.util.testdatachecksum.uncorruptbufferoffset,0.0,False,False,False
1613,50.0,hadoop,DirectBufferPool,org.apache.hadoop.util.testdirectbufferpool.testbuffersarereset,0.0,False,False,False
1615,50.0,hadoop,DiskChecker,org.apache.hadoop.util.testdiskchecker.testcheckdir_notlistable,0.0,False,False,False
1617,50.0,hadoop,DiskChecker,org.apache.hadoop.util.testdiskchecker.testmkdirs_direxists_badumask,0.0,False,False,False
1619,50.0,hadoop,FileBasedIPList,org.apache.hadoop.util.testfilebasediplist.testforbadfile,0.0,False,False,False
1621,50.0,hadoop,FileBasedIPList,org.apache.hadoop.util.testfilebasediplist.testwithmultiplesubnetandips,0.0,False,False,False
1623,50.0,hadoop,FindClass,org.apache.hadoop.util.testfindclass.testcreatefailsinprivateconstructor,0.0,False,False,False
1624,50.0,hadoop,FindClass,org.apache.hadoop.util.testfindclass.testfailsnosuchresource,0.0,False,False,False
1629,50.0,hadoop,GSet,org.apache.hadoop.util.testgset.testexceptioncases,0.0,False,False,False
1631,50.0,hadoop,HttpExceptionUtils,org.apache.hadoop.util.testhttpexceptionutils.testvalidateresponsefailnoerrormessage,0.0,False,False,False
1632,50.0,hadoop,HttpExceptionUtils,org.apache.hadoop.util.testhttpexceptionutils.testvalidateresponsejsonerrorknownexception,0.0,False,False,False
1633,50.0,hadoop,InstrumentedReadWriteLock,org.apache.hadoop.util.testinstrumentedreadwritelock.testreadlock,0.0,False,False,False
1634,50.0,hadoop,InstrumentedReadWriteLock,org.apache.hadoop.util.testinstrumentedreadwritelock.testreadlocklongholdingreport,0.0,False,False,False
1635,50.0,hadoop,IntrusiveCollection,org.apache.hadoop.util.testintrusivecollection.testshouldaddelement,0.0,False,False,False
1636,50.0,hadoop,JarFinder,org.apache.hadoop.util.testjarfinder.testexistingmanifest,0.0,False,False,False
1642,50.0,hadoop,LineReader,org.apache.hadoop.util.testlinereader.testcustomdelimiter,0.0,False,False,False
1644,50.0,hadoop,MachineList,org.apache.hadoop.util.testmachinelist.testnullipaddress,0.100225056264066,False,False,False
1645,50.0,hadoop,MachineList,org.apache.hadoop.util.testmachinelist.testwildcard,0.0,False,False,False
1646,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testcalculatechunkedsumsbytearrayfail,0.0,False,False,False
1650,50.0,hadoop,NativeCrc32,org.apache.hadoop.util.testnativecrc32.testverifychunkedsumssuccess,0.0,False,False,False
1652,50.0,hadoop,NativeLibraryChecker,org.apache.hadoop.util.testnativelibrarychecker.testnativelibrarycheckeroutput,0.0,False,False,False
1653,50.0,hadoop,NodeHealthScriptRunner,org.apache.hadoop.util.testnodehealthscriptrunner.testnodehealthscript,0.0,False,False,False
1662,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testenvvarswithoutinheritance,0.0,False,False,False
1663,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testhadoopbinnotadir,0.0,False,False,False
1665,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testhadoophomevalid,0.0,False,False,False
1666,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testhadoophomevalidquoted,0.0,False,False,False
1667,50.0,hadoop,Shell,org.apache.hadoop.util.testshell.testinterval,0.0,False,False,False
1672,50.0,hadoop,SysInfoLinux,org.apache.hadoop.util.testsysinfolinux.parsingprocnetfile,0.0,False,False,False
1673,50.0,hadoop,SysInfoLinux,org.apache.hadoop.util.testsysinfolinux.parsingprocstatandcpufile,0.0,False,False,False
1678,50.0,hadoop,ZKUtil,org.apache.hadoop.util.testzkutil.testnullauth,0.0,False,False,False
1682,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testgetrangelength,0.0,False,False,False
1683,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testgetsequentialrangekvs,0.0,False,False,False
1684,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testiteratekeys,0.0,False,False,False
1685,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testkeyprefixfilter,0.0,False,False,False
1686,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testmetastoreconfigdifferentfromtype,0.0801487761958087,False,False,False
1687,50.0,hadoop,MetadataStore,org.apache.hadoop.utils.testmetadatastore.testpeekfrom,0.0,False,False,False
1688,50.0,hadoop,RocksDBStoreMBean,org.apache.hadoop.utils.testrocksdbstorembean.testdisabledstat,0.0,False,False,False
1689,50.0,hadoop,SerializedExceptionPBImpl,org.apache.hadoop.yarn.api.records.impl.pb.testserializedexceptionpbimpl.testserializedexception,0.0,False,False,False
1690,50.0,hadoop,URL,org.apache.hadoop.yarn.api.records.testurl.testconversion,0.0,False,False,False
1691,50.0,hadoop,ApplicationEntity,org.apache.hadoop.yarn.api.records.timelineservice.testapplicationentity.testgetapplicationevent,0.0,False,False,False
1692,50.0,hadoop,PlacementConstraintParser,org.apache.hadoop.yarn.api.resource.testplacementconstraintparser.testmultipleconstraintstokenizer,0.0,False,False,False
1693,50.0,hadoop,PlacementConstraints,org.apache.hadoop.yarn.api.resource.testplacementconstraints.testandconstraint,0.0,False,False,False
1694,50.0,hadoop,PlacementConstraints,org.apache.hadoop.yarn.api.resource.testplacementconstraints.testnodeaffinitytotag,0.0,False,False,False
1695,50.0,hadoop,NodeId,org.apache.hadoop.yarn.api.testnodeid.testnodeid,0.0,False,False,False
1696,50.0,hadoop,ResourcePBImpl,org.apache.hadoop.yarn.api.testresourcepbimpl.testemptyresourcepbinit,0.0,False,False,False
1697,50.0,hadoop,ResourcePBImpl,org.apache.hadoop.yarn.api.testresourcepbimpl.testgetmemory,0.0,False,False,False
1698,50.0,hadoop,UnmanagedAMLauncher,org.apache.hadoop.yarn.applications.unmanagedamlauncher.testunmanagedamlauncher.testumalauncher,0.0,False,False,False
1699,50.0,hadoop,AMRMClientAsync,org.apache.hadoop.yarn.client.api.async.impl.testamrmclientasync.runheartbeatthrowoutexception,0.0,False,False,False
1700,50.0,hadoop,AMRMClientAsync,org.apache.hadoop.yarn.client.api.async.impl.testamrmclientasync.testamrmclientasyncshutdown,0.0,False,False,False
1701,50.0,hadoop,AHSClient,org.apache.hadoop.yarn.client.api.impl.testahsclient.testclientstop,0.0,False,False,False
1706,50.0,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testamrmcontainerpromotionanddemotionwithautoupdate,0.0,False,False,False
1708,50.0,hadoop,AMRMClient,org.apache.hadoop.yarn.client.api.impl.testamrmclient.testgetmatchingfitwithprofiles,0.0,False,False,False
1709,50.0,hadoop,NMClient,org.apache.hadoop.yarn.client.api.impl.testnmclient.testincreasecontainerresource,0.0,False,False,False
1716,50.0,hadoop,YarnClient,org.apache.hadoop.yarn.client.api.impl.testyarnclient.testgetapplicationattempt,0.0,False,False,False
1717,50.0,hadoop,YarnClient,org.apache.hadoop.yarn.client.api.impl.testyarnclient.testsignalcontainer,0.0,False,False,False
1718,50.0,hadoop,YarnClient,org.apache.hadoop.yarn.client.api.impl.testyarnclient.waittillaccepted,0.0,False,False,False
1719,50.0,hadoop,YarnClientImpl,org.apache.hadoop.yarn.client.api.impl.testyarnclientimpl.testasyncapipolltimeout,0.0,False,False,False
1721,50.0,hadoop,YarnClientImpl,org.apache.hadoop.yarn.client.api.impl.testyarnclientimpl.testautomatictimelinedelegationtokenloading,0.0,False,False,False
1725,50.0,hadoop,ClusterCLI,org.apache.hadoop.yarn.client.cli.testclustercli.testgetclusternodelabels,0.0,False,False,False
1728,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testfetchapplictionlogshar,0.0,False,False,False
1730,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testhelpmessage,0.0,False,False,False
1731,50.0,hadoop,LogsCLI,org.apache.hadoop.yarn.client.cli.testlogscli.testprintcontainerlogmetadata,0.0,False,False,False
1732,50.0,hadoop,NodeAttributesCLI,org.apache.hadoop.yarn.client.cli.testnodeattributescli.assertfailuremessagecontains,0.0,False,False,False
1733,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.configure,0.0,False,False,False
1734,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testaddtoclusternodelabelswithexclusivitysetting,0.0,False,False,False
1737,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testrefreshadminacls,0.0,False,False,False
1740,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testrefreshnodesgracefulnotimeout,0.0,False,False,False
1744,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcetypeswithinvalidresource,0.015931721194879,False,False,False
1746,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcetypeswithinvalidresourcevalue,0.015931721194879,False,False,False
1747,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcetypeswithnonalpharesourceunit,0.015931721194879,False,False,False
1748,50.0,hadoop,RMAdminCLI,org.apache.hadoop.yarn.client.cli.testrmadmincli.testupdatenoderesourcewithovercommittimeout,0.0,False,False,False
1751,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testabsentnodestatus,0.0,False,False,False
1752,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testappcliusageinfo,0.0,False,False,False
1753,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testcontainershelpcommand,0.0,False,False,False
1755,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testgetapplicationattemptreportexception,0.0,False,False,False
1757,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testgetqueueinfo,0.0,False,False,False
1758,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testgetqueueinfooverrideintraqueuepreemption,0.0,False,False,False
1759,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testgetqueueinfopreemptiondisabled,0.0,False,False,False
1760,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testlistclusternodes,0.0,False,False,False
1762,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.testnodestatus,0.0,False,False,False
1763,50.0,hadoop,YarnCLI,org.apache.hadoop.yarn.client.cli.testyarncli.verifyusageinfo,0.0,False,False,False
1765,50.0,hadoop,FederationRMFailoverProxyProvider,org.apache.hadoop.yarn.client.testfederationrmfailoverproxyprovider.makermactive,0.0,False,False,False
1766,50.0,hadoop,ResourceManagerAdministrationProtocolPBClientImpl,org.apache.hadoop.yarn.client.testresourcemanageradministrationprotocolpbclientimpl.testrefreshnodes,0.0,False,False,False
1767,50.0,hadoop,YarnClientUtils,org.apache.hadoop.yarn.client.util.testyarnclientutils.testgetrmprincipalha_configuration,0.0,False,False,False
1770,50.0,hadoop,HAUtil,org.apache.hadoop.yarn.conf.testhautil.testgetrmid,0.0,False,False,False
1772,50.0,hadoop,ResourceInformation,org.apache.hadoop.yarn.conf.testresourceinformation.testvalue,0.0,False,False,False
1773,50.0,hadoop,AsyncDispatcher,org.apache.hadoop.yarn.event.testasyncdispatcher.testdraindispatcherdraineventsonstop,0.0,False,False,False
1774,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteruntimeexceptionunwrapping,0.0,False,False,False
1775,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteyarnexceptionderivativeunwrapping,0.0,False,False,False
1776,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteyarnexceptionunwrapping,0.0,False,False,False
1777,50.0,hadoop,RPCUtil,org.apache.hadoop.yarn.ipc.testrpcutil.testremoteyarnexceptionwithoutstringconstructor,0.0,False,False,False
1789,50.0,hadoop,AggregatedLogsBlock,org.apache.hadoop.yarn.logaggregation.testaggregatedlogsblock.testnologs,0.0,False,False,False
1790,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testaddremovelabel,0.0,False,False,False
1792,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testlabelstonodesforselectedlabels,0.0,False,False,False
1793,50.0,hadoop,CommonNodeLabelsManager,org.apache.hadoop.yarn.nodelabels.testcommonnodelabelsmanager.testnodelabelsdisabled,0.0,False,False,False
1794,50.0,hadoop,FileSystemNodeLabelsStore,org.apache.hadoop.yarn.nodelabels.testfilesystemnodelabelsstore.testrecoverwithdistributednodelabels,0.0,False,False,False
1796,50.0,hadoop,DockerClientConfigHandler,org.apache.hadoop.yarn.security.testdockerclientconfighandler.testreadcredentialsfromconfigfile,0.0,False,False,False
1798,50.0,hadoop,RegisterNodeManagerResponse,org.apache.hadoop.yarn.server.api.protocolrecords.testregisternodemanagerresponse.testroundtrip,0.0,False,False,False
1805,50.0,hadoop,FileSystemApplicationHistoryStore,org.apache.hadoop.yarn.server.applicationhistoryservice.testfilesystemapplicationhistorystore.testreadhistorydata,0.0,False,False,False
1806,50.0,hadoop,FileSystemApplicationHistoryStore,org.apache.hadoop.yarn.server.applicationhistoryservice.testfilesystemapplicationhistorystore.testreadwritehistorydata,0.0,False,False,False
1807,50.0,hadoop,MemoryApplicationHistoryStore,org.apache.hadoop.yarn.server.applicationhistoryservice.testmemoryapplicationhistorystore.testmassivewritecontainerhistory,0.0,False,False,False
1808,50.0,hadoop,AHSWebApp,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebapp.testappattemptpage,0.0,False,True,False
1813,50.0,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testcontainerlogsmetaforrunningapps,0.3297976011994002,True,False,False
1814,50.0,hadoop,AHSWebServices,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp.testahswebservices.testmultipleattempts,0.0,False,False,False
