null,idProject,nameProject,productionClass,testCase,isEagerTest,isEagerTestManual,prediction
174,18.0,querydsl,BeanUtils,com.querydsl.core.util.beanutilstest.uncapitalize,False,False,False
182,18.0,querydsl,OrderDao,com.querydsl.example.dao.orderdaotest.update,False,False,False
188,18.0,querydsl,UserRepository,com.querydsl.example.jpa.repository.userrepositorytest.get_all,False,False,False
248,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.contains_user_inputted_wildcards_dont_work,False,False,False
270,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.lt_not_in_range_because_equal,False,False,False
274,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.starts_with_ignore_case_phrase_does_not_find_results,True,False,False
277,18.0,querydsl,PhraseElement,com.querydsl.lucene3.phraseelementtest.hashcode_,False,False,False
281,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.empty_index_should_return_empty_list,True,False,False
284,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_all,False,False,False
286,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_not_sorted_offset_0,False,False,False
288,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_sorted_ascending_limit_0,False,False,False
303,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.fuzzylike,True,False,False
327,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.load_list_fieldselector,True,False,False
333,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.unique_result_considers_offset,True,False,False
340,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.between_numeric_integer,True,False,False
342,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.contains_ignore_case_phrase,True,False,False
344,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.endswith,False,False,False
348,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.eq_with_deep_path,True,False,False
351,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.fuzzylike_with_similarity_and_prefix,True,False,False
359,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.like_not_does_not_find_results,False,False,False
372,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.collectionany,True,False,False
380,18.0,querydsl,PackageVerification,com.querydsl.mongodb.packageverification.verify_package,True,False,False
405,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.complex1,True,False,False
415,18.0,querydsl,JDBCTypeMapping,com.querydsl.sql.jdbctypemappingtest.bytestypes,False,False,False
444,18.0,querydsl,PostgreSQLQueryFactory,com.querydsl.sql.postgresql.postgresqlqueryfactorytest.from,False,False,False
459,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.count2,True,False,False
466,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.dates_cst,True,False,False
471,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.getresultset,True,True,True
475,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.in_long_list,True,False,False
490,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.num_cast,True,False,True
497,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.query_with_constant,True,True,False
512,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.where_exists,True,False,False
524,18.0,querydsl,Serialization,com.querydsl.sql.serializationtest.nextval,False,False,False
526,18.0,querydsl,Serialization,com.querydsl.sql.serializationtest.update,False,False,False
535,18.0,querydsl,TeradataSpatialTemplates,com.querydsl.sql.spatial.teradataspatialtemplatestest.test,True,False,True
567,18.0,querydsl,JSR310OffsetDateTimeType,com.querydsl.sql.types.jsr310offsetdatetimetypetest.get,True,False,False
571,18.0,querydsl,LocaleType,com.querydsl.sql.types.localetypetest.lang,False,False,False
572,18.0,querydsl,UnionBase,com.querydsl.sql.unionbase.union5,False,True,False
575,18.0,querydsl,UpdateBase,com.querydsl.sql.updatebase.setnull2,False,False,False
20,18.0,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.annotated_property,False,False,False
38,18.0,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.map_field_parameters,False,False,False
45,18.0,querydsl,Document,com.querydsl.collections.documenttest.test2,False,False,False
50,18.0,querydsl,PathComparator,com.querydsl.collections.pathcomparatortest.leftisnull,False,False,False
68,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.if_then_else,False,False,False
95,18.0,querydsl,QueryMixin,com.querydsl.core.support.querymixintest.leftjoin,False,False,False
125,18.0,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.get,False,False,False
129,18.0,querydsl,NumberPath,com.querydsl.core.types.dsl.numberpathtest.bytepath_in,False,False,False
136,18.0,querydsl,Path,com.querydsl.core.types.dsl.pathtest.various,False,True,False
139,18.0,querydsl,SimpleExpression,com.querydsl.core.types.dsl.simpleexpressiontest.case_,True,False,False
143,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.isnotnull,True,False,False
146,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike,True,False,False
165,18.0,querydsl,QTuple,com.querydsl.core.types.qtupletest.nestedprojection_newinstance,False,False,False
177,18.0,querydsl,MultiIterator,com.querydsl.core.util.multiiteratortest.onelevel,False,False,False
219,18.0,querydsl,JPAQueryMixin,com.querydsl.jpa.jpaquerymixintest.orderby_any,False,False,False
220,18.0,querydsl,JPAQueryMixin,com.querydsl.jpa.jpaquerymixintest.where_null,True,False,False
242,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.unique_result_considers_limit_and_offset,True,False,False
251,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.eq_and_eq,True,False,False
252,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.eq_numeric,True,False,False
258,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.goe_numeric_double,True,False,False
260,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.goe_numeric_integer_not_found,True,False,False
265,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.like_not_does_not_find_results,False,False,False
272,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.ne_and_eq,True,False,False
282,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.exists,True,False,False
298,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.endswith,False,False,False
301,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq_phrase_does_not_find_results_because_word_in_middle,True,False,False
309,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.loe_numeric_double,True,False,False
310,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.lt_numeric_double,True,False,False
312,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.lt_numeric_integer_not_in_range_because_equal,True,False,False
321,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_sorted_ascending_by_year,False,False,False
328,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.load_singleresult,False,False,False
343,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.createdocument,True,False,False
346,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.eq_numeric_double,True,False,False
347,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.eq_numeric_integer,True,False,False
368,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithrenames,False,False,False
379,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.orderby,True,False,True
383,18.0,querydsl,AntMetaDataExporter,com.querydsl.sql.codegen.ant.antmetadataexportertest.execute_with_beans,False,False,False
399,18.0,querydsl,SQLUpdateClause,com.querydsl.sql.dml.sqlupdateclausetest.intertable2,False,False,False
404,18.0,querydsl,HSQLDBTemplates,com.querydsl.sql.hsqldbtemplatestest.precedence,True,False,True
406,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_alternative_syntax,False,False,False
413,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.uuids,True,False,False
416,18.0,querydsl,LikeEscapeBase,com.querydsl.sql.likeescapebase.like_with_escape,False,False,False
432,18.0,querydsl,MySQLTemplates,com.querydsl.sql.mysqltemplatestest.precedence,True,False,False
435,18.0,querydsl,OracleQueryFactory,com.querydsl.sql.oracle.oraclequeryfactorytest.insert,False,False,False
446,18.0,querydsl,PostgreSQLTemplates,com.querydsl.sql.postgresqltemplatestest.nofrom,True,False,False
448,18.0,querydsl,QBean,com.querydsl.sql.qbeantest.alias_to_managed_type,False,False,False
455,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.array_projection,True,True,False
470,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.factoryexpression_in_groupby,True,False,False
488,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.nested_tuple_projection,True,True,False
500,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.select_for_share,True,False,False
507,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.stringfunctions2,True,False,False
514,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.with2,True,False,False
519,18.0,querydsl,SelectWindowFunctionsBase,com.querydsl.sql.selectwindowfunctionsbase.windowfunctions_orderby,False,False,False
521,18.0,querydsl,SelectWindowFunctionsBase,com.querydsl.sql.selectwindowfunctionsbase.windowfunctions_unboundedrows,False,False,False
542,18.0,querydsl,SQLQueryFactory,com.querydsl.sql.sqlqueryfactorytest.merge,False,False,False
564,18.0,querydsl,JSR310InstantType,com.querydsl.sql.types.jsr310instanttypetest.set,False,False,False
565,18.0,querydsl,JSR310LocalDateTimeType,com.querydsl.sql.types.jsr310localdatetimetypetest.set,False,False,False
583,18.0,querydsl,WindowFunction,com.querydsl.sql.windowfunctiontest.all,False,False,True
2,18.0,querydsl,Delegate,com.querydsl.apt.domain.delegatetest.user,False,False,False
4,18.0,querydsl,Type,com.querydsl.apt.domain.p6.typetest.test,True,False,False
5,18.0,querydsl,Path,com.querydsl.apt.domain.pathtest.test,True,False,False
19,18.0,querydsl,QuerydslAnnotationProcessor,com.querydsl.apt.querydslannotationprocessortest.rooannotationprocessor,False,False,False
22,18.0,querydsl,BeanSerializer,com.querydsl.codegen.beanserializertest.interfaces2,False,False,False
31,18.0,querydsl,GenericExporter,com.querydsl.codegen.genericexportertest.export_with_package_suffix,False,False,False
39,18.0,querydsl,TypeFactory,com.querydsl.codegen.typefactorytest.parameters,False,False,False
57,18.0,querydsl,Alias,com.querydsl.core.alias.aliastest.alias,False,False,False
59,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createcomparablepath,False,False,False
60,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createdatepath,False,False,False
89,18.0,querydsl,SerializerBase,com.querydsl.core.serialization.serializerbasetest.test,True,False,False
90,18.0,querydsl,StringConstant,com.querydsl.core.stringconstanttest.test,False,False,False
92,18.0,querydsl,CollectionAnyVisitor,com.querydsl.core.support.collectionanyvisitortest.simple_booleanoperation,False,False,False
113,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asboolean_returns_a_corresponding_booleanexpression_for_a_given_expression,True,False,False
123,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.timepathclassoftstring,False,False,False
126,18.0,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.getparameter,False,False,False
159,18.0,querydsl,QList,com.querydsl.core.types.qlisttest.newinstance,True,False,False
163,18.0,querydsl,QTuple,com.querydsl.core.types.qtupletest.duplicates,False,False,False
166,18.0,querydsl,QTuple,com.querydsl.core.types.qtupletest.nestedprojection_newinstance2,False,False,False
169,18.0,querydsl,ArrayUtils,com.querydsl.core.util.arrayutilstest.test,True,False,False
176,18.0,querydsl,MathUtils,com.querydsl.core.util.mathutilstest.cast_returns_argument_as_is_when_compatible,True,False,True
201,18.0,querydsl,PackageVerification,com.querydsl.jdo.packageverification.verify_package,True,False,False
202,18.0,querydsl,GroupBy,com.querydsl.jdo.serialization.groupbytest.groupby,True,False,False
228,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.nullsfirst,False,False,False
255,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.equals_empty_string,False,False,False
271,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.lt_numeric_double,True,False,False
287,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_sorted_ascending_by_year_offset_2,False,False,False
296,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.uniqueresult_finds_no_results_because_no_documents_in_index,True,False,False
307,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.like_custom_wildcard_multiple_character,True,False,False
326,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.load_list,False,False,False
329,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.single_result_considers_limit_and_offset,True,False,False
335,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_param_not_set,True,False,False
352,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.goe_numeric_integer_equal,False,False,False
353,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.goe_numeric_integer_not_found,True,False,False
370,18.0,querydsl,User,com.querydsl.mongodb.domain.usertest.friend,False,False,False
391,18.0,querydsl,DeleteBase,com.querydsl.sql.deletebase.delete,False,False,False
408,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_dates,True,False,False
411,18.0,querydsl,InsertBase,com.querydsl.sql.insertbase.insert_with_subquery_params,False,False,False
426,18.0,querydsl,MySQLQueryFactory,com.querydsl.sql.mysql.mysqlqueryfactorytest.insertonduplicatekeyupdate_multiple,False,False,False
441,18.0,querydsl,OracleTemplates,com.querydsl.sql.oracletemplatestest.modifiers2,True,False,False
449,18.0,querydsl,RelationalFunctionCall,com.querydsl.sql.relationalfunctioncalltest.twoargs,True,False,False
468,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.datetime,True,False,False
485,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.listresults_factoryexpression,True,False,False
486,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.literals,True,False,False
492,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.offset_only,True,False,False
502,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.serialization,True,False,False
511,18.0,querydsl,SelectBase,com.querydsl.sql.selectbase.unique_wildcard,True,True,False
522,18.0,querydsl,Serialization,com.querydsl.sql.serializationtest.functioncall,False,False,False
523,18.0,querydsl,Serialization,com.querydsl.sql.serializationtest.innerjoin,False,False,False
531,18.0,querydsl,SpatialBase,com.querydsl.sql.spatial.spatialbase.multilinestring_instances,True,True,False
534,18.0,querydsl,SQLServerGeometryWriter,com.querydsl.sql.spatial.sqlservergeometrywritertest.roundtrip,True,True,False
548,18.0,querydsl,SQLServer2005Templates,com.querydsl.sql.sqlserver2005templatestest.limit,True,False,False
553,18.0,querydsl,SQLServer2012Templates,com.querydsl.sql.sqlserver2012templatestest.nextval,True,False,False
556,18.0,querydsl,SQLServerTemplates,com.querydsl.sql.sqlservertemplatestest.union,True,False,True
560,18.0,querydsl,SubqueriesBase,com.querydsl.sql.subqueriesbase.subquery_alias,False,False,False
566,18.0,querydsl,JSR310LocalDateType,com.querydsl.sql.types.jsr310localdatetypetest.set,False,False,False
574,18.0,querydsl,UnionBase,com.querydsl.sql.unionbase.union_with_order,False,False,False
577,18.0,querydsl,UpdateBase,com.querydsl.sql.updatebase.update2,False,False,False
25,18.0,querydsl,EmbeddableSerializer,com.querydsl.codegen.embeddableserializertest.correct_superclass,False,False,False
28,18.0,querydsl,EntitySerializer,com.querydsl.codegen.entityserializertest.different_package,False,False,False
29,18.0,querydsl,EntityType,com.querydsl.codegen.entitytypetest.uncapsimplename_escaped3,False,False,False
32,18.0,querydsl,Property,com.querydsl.codegen.propertytest.equals_and_hashcode,False,False,False
46,18.0,querydsl,GroupBy,com.querydsl.collections.groupbytest.transform_results,False,False,False
